Start Date,End Date,Start Time,End Time,Company,Title,Process,CTC,Venue,Description,Batch,,,,,,,,,,,,,,,,,
2025-04-11,2025-04-11,09:00 AM,11:00 PM,AlgoUniversity,AlgoUniversity Round: 2 - Online Test - Technical Engineer Solution / Member technical staff / SWE Intern / Problem setter,,-,," JD IS ATTACHED FOR 4 ROLES               TNP Cell is organizing a 3 days long programming camp for the topic Graphs. The sessions will be taken directly by&nbsp;  Manas Kumar Verma  &nbsp;who is&nbsp;  Master rated on Codeforces  &nbsp;and has studied&nbsp;  CS at IIIT Hyderabad  .&nbsp;       The 3-day Graphs Programming Campby by CodeForces Master is scheduled for:&nbsp;  03rd-05th March          Graphs Programming Camp by Codeforces Master       As you must be already aware&nbsp;of&nbsp;the current situation&nbsp;of&nbsp;hiring in the Software Industry and the importance&nbsp;of&nbsp;DSA during Internship/Placements, this immersive learning experience and mastering graphs can directly affect your Online Assessment Performance.          No prior knowledge&nbsp;of&nbsp;graphs is required.      The basics&nbsp;of&nbsp;graphs will also be covered while the focus will be on learning advanced topics and how to solve problems using graphs.      Live doubt support will be provided, which will help you to learn DSA effectively.        Manas sir will lead the camp with his team&nbsp;of&nbsp;mentors:          Swapnil Daga (Ex-Google London, Apple, IIIT Hyderabad)      Sayantan Jana (ICPC World Finalist `21, Rubrik, IIIT Hyderabad)      Kushagra Juneja (Quant @ Tower Research, ICPC World Finalist `19,&nbsp;IIT&nbsp;Bombay)           Know your mentor    Manas sir has&nbsp;  mentored over 5000+ students  &nbsp;during their placements and is the Founder and CEO&nbsp;of&nbsp;AlgoUniversity. He’s known for his innovative teaching methods and has worked as a&nbsp;  Quant Trader at Alphagrep Singapore  .&nbsp;    Here is his star-stunned profile:       Rated&nbsp;   Master on Codeforces   &nbsp;(Yellow - 2171)      CS @ IIIT Hyderabad      Quant Trader @ Alphagrep Singapore      Mentor at National Level CP Trai",,,,,,,,,,,,,,,,,,
2025-04-11,2025-04-11,10:00 AM,11:30 AM,Tonik Bank,Tonik Bank Round: 2 - Online Test - Data Engineer,,-,, Python and SQL specialization is a must.     CTC : 5 to 7LPA. ,,,,,,,,,,,,,,,,,,
2025-04-11,2025-04-11,05:00 PM,06:00 PM,SolarSquare Energy,SolarSquare Energy Round: 3 - Group Discussion - Solar // Consultant //  LRM BDM,,-,,"  About SolarSquare Energy:&nbsp;       At SolarSquare we are building the Home-Energy brand of future India. We help homes switch to rooftop solar and move away from traditional coal electricity. We are a full-stack D2C residential solar brand - designing, installing, maintaining (after-sales) and financing solar systems for home-owners across India.       In 3 years, we have scaled to become the leading residential solar brand in India. We are obsessed with quality, customer service and innovating to make it simple for homes to switch to solar. We are looking for leaders to join us in this mission.&nbsp;       Know us a bit better through these links:&nbsp;       Techcrunch SolarSquare article      Elevation - Podcast with SolarSquare Founders      Startup by IIT Grads Helps Indian Homes Run on Zero Electricity, Earns Rs 200 Crore in Revenues      The Climate Conversations ft Solar Square      Elevation Capital - SolarSquare        We are working extensively with residential clients across India and enabling them to go solar with the best technology, highest quality execution, and long-term maintenance support. We aim to make solar purchases hassle-free for individual clients across the country.       Please find below the opportunities&nbsp;at SolarSquare Energy along with the attached Job Descriptions for your reference.         5 Lacs (4 LPA Fixed + 1 LPA Variable)    Inclusive of Travelling Expenses.&nbsp;           Location    - Maharashtra    - Gujarat&nbsp;    - Karnataka    - Telangana    - Tamil Nadu    - Madhya&nbsp;Pradesh    - Uttar Pradesh    - Delhi    - Rajasthan               Please note:       The candidates should be comfortable with field&nbsp;sales. (Not for LRM role)      We will conduct three interview&nbsp;rounds for this position depending on the application.      Two-wheelers  &nbsp;with licenses will be mandatory to apply for this position.&nbsp;     <span style=""background-color: rgb(255, 255, 255); color",,,,,,,,,,,,,,,,,,
2025-04-13,2025-04-15,08:00 AM,11:00 PM,QuGates Technologies,QuGates Technologies Round: 3 - Online Test 2 - Full Stack Developer/Android &iOS Developer,,-,,"  JDs ATTACHED        Interview Process        Round 1: Vetting of the CV and General assessment of the candidates' fitment ( Attitude, willpower, clarity of thought, logical reasoning and problem-solving abilities)    Round 2: Live Demonstration of Projects done by individuals as claimed in their CVs    Round 3: Solve a problem statement given by the interview panel ( Speed of Solving, Efficacy, and innovativeness will be assessed)    Round 4: Technical discussion based on Round 2 &amp; Round 3    Round 5: HR Round ( Engagement terms, CTC, Role, Responsibilities, etc)       Except for Round 1, all subsequent rounds will be conducted physically at their Bengaluru office      Additional Benefits: Performance Bonus, ESOPs, Incentives, etc.       ",,,,,,,,,,,,,,,,,,
2025-04-14,2025-04-14,08:00 AM,11:00 PM,AlgoUniversity,AlgoUniversity Round: 3 - Technical + HR Interview - Technical Engineer Solution / Member technical staff / SWE Intern / Problem setter,,-,," JD IS ATTACHED FOR 4 ROLES               TNP Cell is organizing a 3 days long programming camp for the topic Graphs. The sessions will be taken directly by&nbsp;  Manas Kumar Verma  &nbsp;who is&nbsp;  Master rated on Codeforces  &nbsp;and has studied&nbsp;  CS at IIIT Hyderabad  .&nbsp;       The 3-day Graphs Programming Campby by CodeForces Master is scheduled for:&nbsp;  03rd-05th March          Graphs Programming Camp by Codeforces Master       As you must be already aware&nbsp;of&nbsp;the current situation&nbsp;of&nbsp;hiring in the Software Industry and the importance&nbsp;of&nbsp;DSA during Internship/Placements, this immersive learning experience and mastering graphs can directly affect your Online Assessment Performance.          No prior knowledge&nbsp;of&nbsp;graphs is required.      The basics&nbsp;of&nbsp;graphs will also be covered while the focus will be on learning advanced topics and how to solve problems using graphs.      Live doubt support will be provided, which will help you to learn DSA effectively.        Manas sir will lead the camp with his team&nbsp;of&nbsp;mentors:          Swapnil Daga (Ex-Google London, Apple, IIIT Hyderabad)      Sayantan Jana (ICPC World Finalist `21, Rubrik, IIIT Hyderabad)      Kushagra Juneja (Quant @ Tower Research, ICPC World Finalist `19,&nbsp;IIT&nbsp;Bombay)           Know your mentor    Manas sir has&nbsp;  mentored over 5000+ students  &nbsp;during their placements and is the Founder and CEO&nbsp;of&nbsp;AlgoUniversity. He’s known for his innovative teaching methods and has worked as a&nbsp;  Quant Trader at Alphagrep Singapore  .&nbsp;    Here is his star-stunned profile:       Rated&nbsp;   Master on Codeforces   &nbsp;(Yellow - 2171)      CS @ IIIT Hyderabad      Quant Trader @ Alphagrep Singapore      Mentor at National Level CP Trai",,,,,,,,,,,,,,,,,,
2025-04-14,2025-04-14,10:00 AM,06:00 PM,Ribbon Communication,Ribbon Communication Round: 3 - Technical + HR Interview - Intern ,,-,,"  STIPEND : 35000    LOCTAION : BANGALORE    INTERNSHIP DURATION : 1 YEAR       Candidate should have excellent communication / Attitude – selection through&nbsp;  F2F in our office visit ,followed by technical round [preliminary/managerial] &amp; HR Round  .    &nbsp;    Team 1 – Candidate should possess&nbsp;  excellent coding / programming skills on C, C++  ,Preferably with CS major    Team 2 – Candidate should possess expert knowledge on&nbsp;  Linux, Python, Networking,&nbsp;Security encryption, Cloud  .    Team 3 – Candidate from EEE, ECE interested in&nbsp;  Testing Department. Expert knowledge on Networks, TCP/IP, C programming     ",,,,,,,,,,,,,,,,,,
2025-04-15,2025-04-16,08:00 AM,12:00 PM,Tescra Software Pvt Ltd,Tescra Software Pvt Ltd Round: 3 - Assessment  - Software Engineer,,-,,  JD is Attached.       2 months unpaid training. Post training candidates will be offered 5LPA CTC.    For all branches CTC will be 5LPA (4LPA fixed and 1LPA variable) / 2 yrs bond - 3 Lacs     ,,,,,,,,,,,,,,,,,,
2025-04-15,2025-04-15,09:00 AM,02:00 PM,Kalvium,Kalvium Round: 3 - Technical + HR Interview - SDE Intern,,-,,"  JD is Attached       Interested students must also apply in the company registration link below,    https://forms.gle/v82DZKxWFn7QpHtC6       Please Note:    Internship Location:-  &nbsp;Bangalore.    Internship Duration:-&nbsp;  12&nbsp;Months or completion of Graduation (Whichever is Later).    Full Time Location, After Completion of Internship:-  &nbsp;Bangalore    Timings:-&nbsp;  Monday to Friday,&nbsp;9:30AM to 6.30PM    Pay:    ●&nbsp;  Stipend During Internship:-  &nbsp;INR 20,000/Month during the 12 Months of internship    ●&nbsp;  PPO:-  &nbsp;Basis performance in internship.&nbsp;Broadly, with your first 3 months of work we’ll be able to give you feedback on your performance and PPO options.     ",,,,,,,,,,,,,,,,,,
2025-04-15,2025-04-15,05:00 PM,08:00 PM,Minfy Technologies,Minfy Technologies Round: 3 - Pre Placement Talk - Data Engineering / App Development / DevOps,,-,,"  NOTE: PROCESS WILL BE CONDUCTED PHYSICALLY (BOTH ONLINE TEST AND INTERVIEWS) AT SRM-KTR CAMPUS - IF CAN ATTEND, THEN ONLY APPLY          We are Minfy and we transform advanced technologies into practical solutions. Trusted by industry leaders, we specialize in digital strategies, AI readiness, and cloud solutions. Our expertise drives growth across sectors like healthcare, aerospace, and public services. Our mission is to leverage Cloud, AI and data analytics to create lasting impact and ensure businesses stay ahead.    &nbsp;    We at Minfy are excited to announce an internship opportunity for&nbsp;  B.Tech (Computer Science)  &nbsp;students at Minfy Technologies. We are looking for highly motivated and skilled interns who meet the following criteria:       Pursuing&nbsp;  B.Tech in Computer Science      Minimum&nbsp;  7 CGPA  &nbsp;in current academic performance      At least&nbsp;  70% marks  &nbsp;in both 10th and 12th grade        The internship will be for&nbsp;  3 months  , and based on performance, there is potential for a&nbsp;  full-time offer  &nbsp;following the internship.    Key details of the internship:       Stipend  : ₹15,000 per month      Full-time offer (FTE)  : Up to ₹6.5 - ₹7.5 LPA based on performance during the internship      Evaluation  : Performance will be assessed on a monthly basis, and there will be a&nbsp;  clawback clause of 1.5 years  &nbsp;to ensure long-term commitment from those who receive a full-time offer.           Interns will be placed in one of the following streams based on their interests and skills:       Data Engineering      App Development      DevOps      ",,,,,,,,,,,,,,,,,,
2025-04-16,2025-04-16,10:00 AM,07:00 PM,Juspay,"Juspay Round: 2 - Online Test - Software Development Engineer, Product Engineer, Product Design Intern, PSE",,-,,"  Please find the few JD’s for your reference.       Role 1 - SDE - CTC - INR 27,00,000    Role 2 – PE – CTC – INR 21,00,000    Role 3 – Product Design – INR 19,00,000    Role 4 – PSE – CTC - INR 11,00,000       Candidates will be selected for any of the above mentioned roles purely based on their Online Assessment scores.       Hiring Process –    Two Rounds of Online Assessments   – Candidates will go through two online assessments.    Hackathon/Learnathon (1 Day Event) – A hands-on challenge where candidates will work on a problem statement.       Final Interview   – Selected candidates will undergo the technical &amp; cultural round of interviews, based on the verdict students will be mapped to the above roles.       Degree   – BE/B.Tech    Eligible Branches   – All Branches    Passing out Year   –&nbsp;2026       Please note:    - The shortlisted candidates will be hired as Interns for Eight months (if possible can be extended to 8-12 months) and will be converted to full time completely on the basis of their performance (work performance).    -&nbsp;Internship stipend will be INR 40,000 per month for Role 1, 2 and Role 3. For Role 4 Internship stipend will be INR 30,000    &nbsp;    JD for the above position is attached.  ",,,,,,,,,,,,,,,,,,
2025-04-16,2025-04-16,10:30 AM,05:05 PM,Codetru,Codetru Round: 2 - Technical + HR Interview - Tech Interns - Python ,,-,,  Graduate freshers  who are Trained in &nbsp;Python with AI/ML &nbsp;who are eager to start their careers in  Software Development . ,,,,,,,,,,,,,,,,,,
2025-04-17,2025-04-17,08:30 AM,12:00 AM,U2opia Mobile,U2opia Mobile/InterviewZ/MSV, Screening Interview ,400000 per year,Virtual," Location: Gurgaon, Sector 67   Start Date: May 5th, 2025   Stipend: ₹15,000 per month   Duration : 3 months       We are looking recent graduate with a Bachelor’s degree in Technical field. The ideal Trainee should be a&nbsp;quick learner, strong communicator, and open to exploring different verticals and domains&nbsp;as per business requirements.  Technical Skills for Developer –     Java/Python, Mysql   Technical Skills for Operations Support –     Linux, Mysql, Scripting Language   What we offer -  &nbsp;Structured Training Program&nbsp;– Hands-on learning and professional development.  &nbsp;Mentorship &amp; Career Growth&nbsp;– Guidance from experienced professionals.  &nbsp;Dynamic &amp; Supportive WorkLocation: Gurgaon, Sector 67   Start Date: May 5th, 2025   Stipend: ₹15,000 per month   Duration : 3 months       We are looking recent graduate with a Bachelor’s degree in Technical field. The ideal Trainee should be a&nbsp;quick learner, strong communicator, and open to exploring different verticals and domains&nbsp;as per business requirements.  Technical Skills for Developer –     Java/Python, Mysql   Technical Skills for Operations Support –     Linux, Mysql, Scripting Language   What we offer -  &nbsp;Structured Training Program&nbsp;– Hands-on learning and professional development.  &nbsp;Mentorship &amp; Career Growth&nbsp;– Guidance from experienced professionals.  &nbsp;Dynamic &amp; Supportive Work Environment&nbsp;– Work with an engaging and energetic professional.  Project Completion Certificate&nbsp;– Acknowledging your learning and contribution.  Competitive payout      Ready to kickstart your career journey with us? Apply now using the link below:      Developer Trainee -  https://forms.gle/43Xg4RDaABZenich9   Operations Support -  https://forms.gle/kPMj7qhrEoSFKS5W7     ",2025,,,,,,,,,,,,,,,,,
2025-04-17,2025-04-21,09:00 AM,09:00 PM,TMRW,TMRW Round: 3 - Technical + HR Interview - QA Intern & Data Engineering Intern,,-,,  JD IS ATTACHED        INTERNSHIP DURATION : 12 MONTHS        STIPEND :  30000     ,,,,,,,,,,,,,,,,,,
2025-04-17,2025-04-17,11:55 AM,05:00 PM,U2opia Mobile,U2opia Mobile Round: 2 - Group Discussion - Technical Trainee,,-,, JD ATTACHED   Selection process stages: HR Screening | Physocmetric assessment and final round with Panel  ,,,,,,,,,,,,,,,,,,
2025-04-18,2025-04-20,09:00 AM,11:59 PM,AIRTRIBE PRIVATE LIMITED,AIRTRIBE - Assignment round / SP / VIRTUAL, AIRTRIBE - Assignment round / SP / VIRTUAL ,-,VIRTUAL, Only Unplaced students allowed to apply for this Job Profile     JD IS ATTACHED ,,,,,,,,,,,,,,,,,,
2025-04-19,2025-04-19,09:00 AM,06:00 PM,Minfy Technologies,Minfy Technologies Round: 4 - Group Discussion - Data Engineering / App Development / DevOps,,-,,"  NOTE: PROCESS WILL BE CONDUCTED PHYSICALLY (BOTH ONLINE TEST AND INTERVIEWS) AT SRM-KTR CAMPUS - IF CAN ATTEND, THEN ONLY APPLY          We are Minfy and we transform advanced technologies into practical solutions. Trusted by industry leaders, we specialize in digital strategies, AI readiness, and cloud solutions. Our expertise drives growth across sectors like healthcare, aerospace, and public services. Our mission is to leverage Cloud, AI and data analytics to create lasting impact and ensure businesses stay ahead.    &nbsp;    We at Minfy are excited to announce an internship opportunity for&nbsp;  B.Tech (Computer Science)  &nbsp;students at Minfy Technologies. We are looking for highly motivated and skilled interns who meet the following criteria:       Pursuing&nbsp;  B.Tech in Computer Science      Minimum&nbsp;  7 CGPA  &nbsp;in current academic performance      At least&nbsp;  70% marks  &nbsp;in both 10th and 12th grade        The internship will be for&nbsp;  3 months  , and based on performance, there is potential for a&nbsp;  full-time offer  &nbsp;following the internship.    Key details of the internship:       Stipend  : ₹15,000 per month      Full-time offer (FTE)  : Up to ₹6.5 - ₹7.5 LPA based on performance during the internship      Evaluation  : Performance will be assessed on a monthly basis, and there will be a&nbsp;  clawback clause of 1.5 years  &nbsp;to ensure long-term commitment from those who receive a full-time offer.           Interns will be placed in one of the following streams based on their interests and skills:       Data Engineering      App Development      DevOps      ",,,,,,,,,,,,,,,,,,
2025-04-19,2025-04-19,09:00 AM,06:00 PM,Minfy Technologies,Minfy Technologies Round: 5 - Manager Interview - Data Engineering / App Development / DevOps,,-,,"  NOTE: PROCESS WILL BE CONDUCTED PHYSICALLY (BOTH ONLINE TEST AND INTERVIEWS) AT SRM-KTR CAMPUS - IF CAN ATTEND, THEN ONLY APPLY          We are Minfy and we transform advanced technologies into practical solutions. Trusted by industry leaders, we specialize in digital strategies, AI readiness, and cloud solutions. Our expertise drives growth across sectors like healthcare, aerospace, and public services. Our mission is to leverage Cloud, AI and data analytics to create lasting impact and ensure businesses stay ahead.    &nbsp;    We at Minfy are excited to announce an internship opportunity for&nbsp;  B.Tech (Computer Science)  &nbsp;students at Minfy Technologies. We are looking for highly motivated and skilled interns who meet the following criteria:       Pursuing&nbsp;  B.Tech in Computer Science      Minimum&nbsp;  7 CGPA  &nbsp;in current academic performance      At least&nbsp;  70% marks  &nbsp;in both 10th and 12th grade        The internship will be for&nbsp;  3 months  , and based on performance, there is potential for a&nbsp;  full-time offer  &nbsp;following the internship.    Key details of the internship:       Stipend  : ₹15,000 per month      Full-time offer (FTE)  : Up to ₹6.5 - ₹7.5 LPA based on performance during the internship      Evaluation  : Performance will be assessed on a monthly basis, and there will be a&nbsp;  clawback clause of 1.5 years  &nbsp;to ensure long-term commitment from those who receive a full-time offer.           Interns will be placed in one of the following streams based on their interests and skills:       Data Engineering      App Development      DevOps      ",,,,,,,,,,,,,,,,,,
2025-04-21,2025-04-21,09:00 AM,05:00 PM,Josh Technology Group,Josh Technology Group Round: 2 - Online Test - Associate Front End Developer,,-,," JD Attached      Duration of Internship: &nbsp;6&nbsp;months      Students must register in the below link for participating in the process.       Registration link:&nbsp;  https://tinyurl.com/phc39d4f      The registration window is open till&nbsp; Monday, 31st March 2025, 09:00 AM.      Please note the following important details in regards to the opportunity:     The&nbsp;internship will begin from&nbsp; April 2025 &nbsp;and will be a work-from-office.&nbsp; Office Address - Plot  No. 861, Udyog Vihar, Phase 5, Gurugram, Haryana .    Online assessments will be conducted from the college campus computer labs with webcams and mics enabled.    Interviews for candidates from Delhi and nearby cities will be held at the JTG office.     ",,,,,,,,,,,,,,,,,,
2025-04-21,2025-04-21,12:00 PM,05:00 PM,Tescra Software Pvt Ltd,Tescra - AI iNTERVIEW / VIRTUAL / SP,,-,Virtual, Tescra - AI iNTERVIEW / VIRTUAL / SP      JD is Attached.       2 months unpaid training. Post training candidates will be offered 5LPA CTC.    For all branches CTC will be 5LPA (4LPA fixed and 1LPA variable) / 2 yrs bond - 3 Lacs  ,,,,,,,,,,,,,,,,,,
2025-04-21,2025-04-21,12:00 PM,05:00 PM,Tescra Software Pvt Ltd,Tescra Software Pvt Ltd Round: 4 - Technical + HR Interview - Software Engineer,,-,,  JD is Attached.       2 months unpaid training. Post training candidates will be offered 5LPA CTC.    For all branches CTC will be 5LPA (4LPA fixed and 1LPA variable) / 2 yrs bond - 3 Lacs     ,,,,,,,,,,,,,,,,,,
2025-04-21,2025-04-21,01:00 PM,04:00 PM,Josh Technology Group,Josh Technology Group Round: 3 - Online Test Round 2 - Associate Front End Developer,,-,," JD Attached      Duration of Internship: &nbsp;6&nbsp;months      Students must register in the below link for participating in the process.       Registration link:&nbsp;  https://tinyurl.com/phc39d4f      The registration window is open till&nbsp; Monday, 31st March 2025, 09:00 AM.      Please note the following important details in regards to the opportunity:     The&nbsp;internship will begin from&nbsp; April 2025 &nbsp;and will be a work-from-office.&nbsp; Office Address - Plot  No. 861, Udyog Vihar, Phase 5, Gurugram, Haryana .    Online assessments will be conducted from the college campus computer labs with webcams and mics enabled.    Interviews for candidates from Delhi and nearby cities will be held at the JTG office.     ",,,,,,,,,,,,,,,,,,
2025-04-22,2025-04-22,12:00 PM,12:30 PM,ARCON,ARCON Round: 3 - Online Test -  Intern - Automation Testing,,-,," Profile: Intern - Automation Testing  Location: Mumbai  Stipend: 15K  CTC ( if confirmed) : 10 LPA     JD ATTACHED     Responsibilities:  •  Design, develop, and execute automation test scripts using Playwright, Selenium WebDriver, and Rest-Assured for comprehensive end-to-end testing.  •  Collaborate closely with developers, QA teams, and business stakeholders to gather requirements and define effective test strategies.  •  Conduct cross-browser UI testing to ensure a seamless and consistent user experience across platforms.  •  Automate and validate RESTful APIs using Rest-Assured.  •  Debug issues, identify root causes, and document detailed defect reports in JIRA or other bug-tracking systems.  •  Build and enhance custom automation frameworks using Java with testing frameworks like TestNG or JUnit.  •  Integrate automated test suites into CI/CD pipelines using tools like Jenkins, GitLab CI/CD, or Azure DevOps.  •  Regularly review and optimize test scripts to ensure reliability, scalability, and performance.  •  Stay updated with the latest tools, trends, and best practices in automation testing.        Skills:  •  Hands-on experience or knowledge of Playwright and Selenium WebDriver for UI automation.  •  Strong understanding of Java programming and related test automation frameworks.  •  Familiarity with API testing using tools like Rest-Assured.  •  Basic knowledge of test automation frameworks (TestNG, JUnit) and design patterns.  •  Understanding of version control systems (Git) and defect management tools (JIRA).  •  Excellent debugging, problem-solving, and analytical skills.  •  Exposure to performance testing tools such as JMeter or Gatling is a plus. ",,,,,,,,,,,,,,,,,,
2025-04-22,2025-04-22,04:00 PM,06:00 PM,AIRTRIBE PRIVATE LIMITED,AIRTRIBE PRIVATE LIMITED Round: 3 - Technical + HR Interview - Operations Intern- Corporate Relations Vertical,,-,, Only Unplaced students allowed to apply for this Job Profile     JD IS ATTACHED    ,,,,,,,,,,,,,,,,,,
2025-04-23,2025-04-23,09:00 AM,06:00 PM,IndoSpace Development Management Pvt. Ltd,IndoSpace Development Management Pvt. Ltd Round: 5 - Technical + HR Interview - Management Trainee,,-,," Dear Students,     Please find the Job Description Attached. ",,,,,,,,,,,,,,,,,,
2025-04-23,2025-04-23,09:00 AM,06:00 PM,IndoSpace Development Management Pvt. Ltd,IndoSpace Development Management Pvt. Ltd Round: 3 - Group Discussion - Management Trainee,,-,," Dear Students,     Please find the Job Description Attached. ",,,,,,,,,,,,,,,,,,
2025-04-23,2025-04-23,09:00 AM,06:00 PM,IndoSpace Development Management Pvt. Ltd,IndoSpace Development Management Pvt. Ltd Round: 4 - Online Test - Management Trainee,,-,," Dear Students,     Please find the Job Description Attached. ",,,,,,,,,,,,,,,,,,
2025-04-23,2025-04-23,12:00 PM,06:00 PM,Azentio,Azentio Round: 3 - PPT / Online Test - Software Engineer - Intern,,-,,"  Internship Details:       Role:  &nbsp;Software Engineer - Intern      Location:  &nbsp;Chennai &amp; Hyderabad      Key Skills:  &nbsp;Strong foundation in Data Structures &amp; Algorithms (DSA) and proficiency in at least one programming language (preferably Java).      Stipend:  &nbsp;30K per month       Eligibility:      CGPA: 6.0 &amp; above      2026 batch (Engineering Graduates – Computer Science/Information Technology)     &nbsp;    Recruitment Process:       Level 1:  &nbsp;Online coding assessment (coding, logical, and analytical)      Level 2:  &nbsp;Online advanced coding assessment      Level 3:  &nbsp;Criteria assessment      Level 4:  &nbsp;Technical/Managerial discussion      Level 5:  &nbsp;HR discussion      ",,,,,,,,,,,,,,,,,,
2025-04-23,2025-04-23,02:00 PM,06:00 PM,ARCON,ARCON Round: 4 - Technical + HR Interview -  Intern - Automation Testing,,-,," Profile: Intern - Automation Testing  Location: Mumbai  Stipend: 15K  CTC ( if confirmed) : 10 LPA     JD ATTACHED     Responsibilities:  •  Design, develop, and execute automation test scripts using Playwright, Selenium WebDriver, and Rest-Assured for comprehensive end-to-end testing.  •  Collaborate closely with developers, QA teams, and business stakeholders to gather requirements and define effective test strategies.  •  Conduct cross-browser UI testing to ensure a seamless and consistent user experience across platforms.  •  Automate and validate RESTful APIs using Rest-Assured.  •  Debug issues, identify root causes, and document detailed defect reports in JIRA or other bug-tracking systems.  •  Build and enhance custom automation frameworks using Java with testing frameworks like TestNG or JUnit.  •  Integrate automated test suites into CI/CD pipelines using tools like Jenkins, GitLab CI/CD, or Azure DevOps.  •  Regularly review and optimize test scripts to ensure reliability, scalability, and performance.  •  Stay updated with the latest tools, trends, and best practices in automation testing.        Skills:  •  Hands-on experience or knowledge of Playwright and Selenium WebDriver for UI automation.  •  Strong understanding of Java programming and related test automation frameworks.  •  Familiarity with API testing using tools like Rest-Assured.  •  Basic knowledge of test automation frameworks (TestNG, JUnit) and design patterns.  •  Understanding of version control systems (Git) and defect management tools (JIRA).  •  Excellent debugging, problem-solving, and analytical skills.  •  Exposure to performance testing tools such as JMeter or Gatling is a plus. ",,,,,,,,,,,,,,,,,,
2025-04-24,2025-04-24,08:30 AM,06:00 PM,Salescode.Ai,Salescode.Ai Round: 3 - Online Test -  Software Engineer Trainee (Fullstack Developer) / Software Test Engineer Trainee / Technical Project Associate Trainee ,,-,," JD Attached      Physical Process       1.Software Engineer Trainee (Full Stack) -&nbsp;(With interest and skills in JAVA &amp; JAVASCRIPT coding) - Includes people interested in AI-ML       2.Software Test Engineer&nbsp;Trainee- (With interest and skills in JAVA &amp; QA)       3.Technical Project Associate Trainee - (Only for candidates with exceptional communication &amp; JAVA coding skills)       the roles mentioned below based on their interest and performance in the initial 3 months. The candidates&nbsp;who fail to surpass the basic performance criteria will have to discontinue before or after the completion of the internship.        SELECTION PROCESS:-       Our campus placement program includes a comprehensive selection process that consists of written tests, technical interviews, and HR discussions. We ensure that the process is fair, and transparent, and provides an opportunity for students to showcase their skills and potential. By participating in the campus placement drive, we aim to establish a long-term partnership with your esteemed institution. We believe that by engaging with talented students from your college, we can not only fulfil our talent requirements but also contribute to the development of the next generation of industry leaders.      1 - Software Engineer Trainee (Fullstack Developer) Selection Process&nbsp;   Step 1.&nbsp;Online Assessment&nbsp;  Step 2.&nbsp;Interview with Technical Lead  Step 3. HR Discussion      2 - Technical Project Associate Selection Process&nbsp;   Step 1.&nbsp;Online Assessment&nbsp;  Step 2.&nbsp;Interview with Technical Lead  Step 3. HR Discussion      3 - Software Test Engineer Trainee&nbsp;Selection Process&nbsp;   Step 1.&nbsp;Online Assessment&nbsp;  Step 2.&nbsp;Interview with Technical Lead  Step 3. HR Discussion       LOCATION &amp; JOINING DATE        Location - &nbsp;Sector 67, Gurgaon, Haryana, India&nbsp;    [It is mandatory for candidates to be open to relocating if not staying within a distance of 20-25 km from the office location. It's an on-site work opportunity - 5 Days working]     Joining Date -  Feb second week or earlier       ",,,,,,,,,,,,,,,,,,
2025-04-24,2025-04-24,10:00 AM,01:00 PM,Azentio,Azentio Round: 4 - Online Test 2 - Software Engineer - Intern,,-,,"  Internship Details:       Role:  &nbsp;Software Engineer - Intern      Location:  &nbsp;Chennai &amp; Hyderabad      Key Skills:  &nbsp;Strong foundation in Data Structures &amp; Algorithms (DSA) and proficiency in at least one programming language (preferably Java).      Stipend:  &nbsp;30K per month       Eligibility:      CGPA: 6.0 &amp; above      2026 batch (Engineering Graduates – Computer Science/Information Technology)     &nbsp;    Recruitment Process:       Level 1:  &nbsp;Online coding assessment (coding, logical, and analytical)      Level 2:  &nbsp;Online advanced coding assessment      Level 3:  &nbsp;Criteria assessment      Level 4:  &nbsp;Technical/Managerial discussion      Level 5:  &nbsp;HR discussion      ",,,,,,,,,,,,,,,,,,
2025-04-24,2025-04-24,11:00 AM,12:00 AM,AD Automatos,AD Automatos Round: 2 - Technical Screening - Intern,,-,,"    Job Description:   &nbsp;   Proficiency in PLC Programming and Troubleshooting:   Knowledge in Mitsubishi PLC platforms is essential. Experience with other PLC brands will be considered a plus.  Excellent Communication Skills and Confidence.  Knowledge of Drives and SCADA:  Knowledge in various drive types (e.g., VFDs, servo drives) and their integration into automation systems.  Understanding of SCADA systems, including configuration, monitoring, and data analysis.  &nbsp;   HMI Programming and Modifications:   Proficient in designing and modifying HMI interfaces to enhance user experience and system functionality.  Exploring and Implementing New Automation Solutions:  Passion for staying updated with the latest advancements in automation technologies.  Designing and Testing Automation Equipment and Processes.  &nbsp;   Academic Qualifications:      Relevant certifications in automation or PLC programming are advantageous.  &nbsp;   Proficiency in Microsoft Office Tools:   Skills in Excel, including functions, formulas, and data analysis.  Competent in creating professional documents and presentations in Word and PowerPoint.  &nbsp;   Basic Knowledge in Database Management – SQL:   Understanding of SQL databases, including basic querying and data manipulation.  Ability to integrate database operations with automation systems as needed.  Basic Knowledge in MS Excel  ",,,,,,,,,,,,,,,,,,
